Transaction_ID,Customer_ID,Transaction_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Discount_Amount,Net_Amount,Payment_Mode,Channel,Region
TXN000205,CUST0020,2024-12-14,Beauty,Perfume,4,877.29,5.0,3509.16,175.46,3333.7,Cash on Delivery,Online,East
TXN000206,CUST0476,2024-12-30,Home & Kitchen,Curtains,3,3217.76,10.0,9653.28,965.33,8687.95,Cash on Delivery,In-Store,East
TXN000207,CUST0412,2024-02-14,Sports,Water Bottle,1,830.54,20.0,830.54,166.11,664.43,Debit Card,In-Store,North
TXN000208,CUST0569,2024-08-25,Fashion,Cap,2,1201.57,0.0,2403.14,0.0,2403.14,Credit Card,Online,West
TXN000209,CUST0104,2024-06-05,Fashion,T-Shirt,1,1711.85,15.0,1711.85,256.78,1455.07,Debit Card,Online,North
TXN000210,CUST0012,2024-07-08,Fashion,Jacket,4,2130.57,15.0,8522.28,1278.34,7243.94,Credit Card,In-Store,West
TXN000211,CUST0470,2024-08-26,Sports,Yoga Mat,4,808.4,5.0,3233.6,161.68,3071.92,Debit Card,Online,East
TXN000212,CUST0489,2024-09-09,Fashion,Cap,4,1213.41,0.0,4853.64,0.0,4853.64,Debit Card,Online,South
TXN000213,CUST0476,2024-05-18,Groceries,Snacks Pack,3,546.37,15.0,1639.11,245.87,1393.24,Net Banking,In-Store,East
TXN000214,CUST0642,2024-10-31,Home & Kitchen,Storage Box,4,1437.71,25.0,5750.84,1437.71,4313.13,Net Banking,Online,Central
TXN000215,CUST0533,2023-12-22,Home & Kitchen,Storage Box,3,3138.07,0.0,9414.21,0.0,9414.21,UPI,Online,Central
TXN000216,CUST0087,2024-09-26,Beauty,Perfume,5,374.84,20.0,1874.2,374.84,1499.36,Cash on Delivery,Online,East
TXN000217,CUST0536,2024-01-15,Sports,Cricket Bat,5,2736.82,10.0,13684.1,1368.41,12315.69,Credit Card,In-Store,South
TXN000218,CUST0070,2024-03-31,Electronics,Bluetooth Speaker,5,1717.76,0.0,8588.8,0.0,8588.8,Net Banking,Online,South
TXN000219,CUST0269,2024-10-26,Electronics,Bluetooth Speaker,4,2389.75,25.0,9559.0,2389.75,7169.25,Cash on Delivery,Online,South
TXN000220,CUST0212,2024-02-23,Home & Kitchen,Curtains,4,1770.32,20.0,7081.28,1416.26,5665.02,Debit Card,Online,North
TXN000221,CUST0438,2024-12-02,Fashion,Jacket,3,1556.93,20.0,4670.79,934.16,3736.63,UPI,Online,North
TXN000222,CUST0111,2023-12-21,Beauty,Lipstick,3,820.95,25.0,2462.85,615.71,1847.14,Cash on Delivery,Online,Central
TXN000223,CUST0399,2024-08-19,Fashion,Jeans,5,643.18,0.0,3215.9,0.0,3215.9,UPI,Online,West
TXN000224,CUST0308,2023-06-23,Electronics,Bluetooth Speaker,3,2075.22,25.0,6225.66,1556.41,4669.25,Cash on Delivery,Online,Central
TXN000225,CUST0532,2024-12-29,Sports,Yoga Mat,5,721.98,10.0,3609.9,360.99,3248.91,Credit Card,In-Store,East
TXN000226,CUST0532,2024-04-02,Electronics,Headphones,4,1860.26,5.0,7441.04,372.05,7068.99,Net Banking,Online,East
TXN000227,CUST0713,2024-11-30,Beauty,Moisturizer,2,603.78,10.0,1207.56,120.76,1086.8,UPI,In-Store,North
TXN000228,CUST0365,2024-12-23,Fashion,T-Shirt,1,1074.21,10.0,1074.21,107.42,966.79,Net Banking,Online,West
TXN000229,CUST0749,2024-01-10,Home & Kitchen,Cookware Set,5,2367.87,5.0,11839.35,591.97,11247.38,Net Banking,Online,South
TXN000230,CUST0490,2024-04-11,Beauty,Perfume,2,327.43,0.0,654.86,0.0,654.86,UPI,Online,South
TXN000231,CUST0391,2023-11-11,Fashion,Cap,2,998.49,0.0,1996.98,0.0,1996.98,UPI,In-Store,West
TXN000232,CUST0765,2024-12-12,Home & Kitchen,Curtains,2,2301.6,0.0,4603.2,0.0,4603.2,Credit Card,In-Store,Central
TXN000233,CUST0509,2024-03-30,Groceries,Cooking Oil 1L,5,478.9,25.0,2394.5,598.62,1795.88,UPI,Online,Central
TXN000234,CUST0672,2024-05-26,Beauty,Lipstick,4,940.99,5.0,3763.96,188.2,3575.76,Debit Card,Online,East
TXN000235,CUST0060,2024-05-17,Beauty,Moisturizer,4,371.46,15.0,1485.84,222.88,1262.96,Net Banking,Online,East
TXN000236,CUST0465,2024-05-23,Beauty,Lipstick,5,670.57,20.0,3352.85,670.57,2682.28,Cash on Delivery,Online,Central
TXN000237,CUST0181,2024-02-27,Beauty,Lipstick,5,283.14,0.0,1415.7,0.0,1415.7,Net Banking,In-Store,West
TXN000238,CUST0081,2024-06-15,Groceries,Rice 5kg,1,266.19,0.0,266.19,0.0,266.19,Net Banking,Online,West
TXN000239,CUST0693,2024-08-30,Electronics,Bluetooth Speaker,4,1634.26,15.0,6537.04,980.56,5556.48,Credit Card,In-Store,Central
TXN000240,CUST0533,2024-01-09,Groceries,Detergent,2,551.74,0.0,1103.48,0.0,1103.48,Debit Card,Online,Central
TXN000241,CUST0573,2023-08-22,Electronics,Power Bank,2,1578.22,0.0,3156.44,0.0,3156.44,Cash on Delivery,In-Store,North
TXN000242,CUST0012,2024-12-24,Beauty,Lipstick,4,361.67,25.0,1446.68,361.67,1085.01,Credit Card,Online,West
TXN000243,CUST0232,2024-03-25,Groceries,Snacks Pack,1,131.54,0.0,131.54,0.0,131.54,Credit Card,In-Store,Central
TXN000244,CUST0297,2024-10-08,Electronics,Headphones,5,881.11,0.0,4405.55,0.0,4405.55,Net Banking,In-Store,West
TXN000245,CUST0736,2024-12-12,Electronics,Bluetooth Speaker,4,1629.88,0.0,6519.52,0.0,6519.52,Credit Card,In-Store,East
TXN000246,CUST0295,2023-09-22,Beauty,Moisturizer,1,728.5,25.0,728.5,182.12,546.38,Cash on Delivery,In-Store,Central
TXN000247,CUST0391,2023-09-09,Home & Kitchen,LED Lamp,4,1367.72,25.0,5470.88,1367.72,4103.16,Debit Card,Online,West
TXN000248,CUST0532,2024-04-22,Fashion,T-Shirt,4,1322.75,20.0,5291.0,1058.2,4232.8,Credit Card,In-Store,East
TXN000249,CUST0314,2024-07-11,Sports,Dumbbells,3,1594.07,0.0,4782.21,0.0,4782.21,Credit Card,In-Store,North
TXN000250,CUST0306,2024-02-15,Sports,Water Bottle,4,2066.55,0.0,8266.2,0.0,8266.2,Debit Card,In-Store,East
TXN000251,CUST0143,2024-07-02,Beauty,Moisturizer,5,1120.57,15.0,5602.85,840.43,4762.42,Cash on Delivery,Online,Central
TXN000252,CUST0197,2024-11-28,Sports,Cricket Bat,4,238.84,0.0,955.36,0.0,955.36,Cash on Delivery,In-Store,West
TXN000253,CUST0179,2024-12-22,Electronics,Bluetooth Speaker,4,2968.43,10.0,11873.72,1187.37,10686.35,Debit Card,In-Store,Central
TXN000254,CUST0161,2023-09-03,Home & Kitchen,Mixer Grinder,2,1664.45,15.0,3328.9,499.33,2829.57,Net Banking,In-Store,East
TXN000255,CUST0576,2024-03-26,Fashion,T-Shirt,5,2363.65,0.0,11818.25,0.0,11818.25,Credit Card,In-Store,West
TXN000256,CUST0736,2024-03-19,Sports,Water Bottle,1,2274.83,10.0,2274.83,227.48,2047.35,Debit Card,In-Store,East
TXN000257,CUST0192,2024-10-26,Home & Kitchen,LED Lamp,5,2414.71,0.0,12073.55,0.0,12073.55,Debit Card,In-Store,Central
TXN000258,CUST0476,2024-03-25,Home & Kitchen,Cookware Set,5,2094.47,25.0,10472.35,2618.09,7854.26,Credit Card,Online,East
TXN000259,CUST0034,2024-11-11,Sports,Yoga Mat,4,1839.36,15.0,7357.44,1103.62,6253.82,UPI,In-Store,Central
TXN000260,CUST0628,2023-03-04,Sports,Water Bottle,4,2436.7,0.0,9746.8,0.0,9746.8,Net Banking,In-Store,West
TXN000261,CUST0532,2024-06-30,Sports,Football,2,1185.83,15.0,2371.66,355.75,2015.91,UPI,In-Store,East
TXN000262,CUST0442,2024-12-19,Electronics,Power Bank,5,895.1,0.0,4475.5,0.0,4475.5,Net Banking,Online,West
TXN000263,CUST0289,2024-11-21,Sports,Yoga Mat,4,1711.65,20.0,6846.6,1369.32,5477.28,Credit Card,In-Store,North
TXN000264,CUST0197,2024-07-29,Sports,Water Bottle,1,643.29,25.0,643.29,160.82,482.47,Credit Card,In-Store,West
TXN000265,CUST0288,2024-06-29,Electronics,Power Bank,4,1116.61,15.0,4466.44,669.97,3796.47,Net Banking,Online,East
TXN000266,CUST0081,2024-09-04,Fashion,Cap,4,1699.49,25.0,6797.96,1699.49,5098.47,Debit Card,Online,West
TXN000267,CUST0532,2024-06-08,Home & Kitchen,LED Lamp,3,1205.02,0.0,3615.06,0.0,3615.06,Cash on Delivery,Online,East
TXN000268,CUST0513,2024-05-29,Groceries,Tea 250g,5,582.34,15.0,2911.7,436.75,2474.95,Credit Card,In-Store,East
TXN000269,CUST0679,2023-11-07,Fashion,Jacket,2,1167.39,25.0,2334.78,583.7,1751.08,Debit Card,Online,East
TXN000270,CUST0479,2024-03-04,Home & Kitchen,Curtains,4,2411.22,20.0,9644.88,1928.98,7715.9,Debit Card,Online,East
TXN000271,CUST0134,2024-11-11,Beauty,Lipstick,4,785.57,20.0,3142.28,628.46,2513.82,UPI,Online,East
TXN000272,CUST0178,2024-10-17,Groceries,Rice 5kg,3,275.96,0.0,827.88,0.0,827.88,Credit Card,In-Store,West
TXN000273,CUST0532,2024-10-13,Electronics,USB Cable,3,2185.37,25.0,6556.11,1639.03,4917.08,Cash on Delivery,Online,East
TXN000274,CUST0465,2023-09-17,Groceries,Rice 5kg,5,426.24,10.0,2131.2,213.12,1918.08,Cash on Delivery,Online,Central
TXN000275,CUST0712,2024-05-16,Groceries,Rice 5kg,3,281.56,10.0,844.68,84.47,760.21,Debit Card,Online,East
TXN000276,CUST0532,2024-05-21,Groceries,Snacks Pack,3,142.99,0.0,428.97,0.0,428.97,UPI,In-Store,East
TXN000277,CUST0071,2024-04-22,Groceries,Rice 5kg,1,521.82,0.0,521.82,0.0,521.82,Cash on Delivery,Online,West
TXN000278,CUST0532,2024-10-06,Home & Kitchen,Cookware Set,1,1800.23,0.0,1800.23,0.0,1800.23,Cash on Delivery,Online,East
TXN000279,CUST0658,2024-12-07,Beauty,Lipstick,3,331.94,0.0,995.82,0.0,995.82,Credit Card,Online,East
TXN000280,CUST0416,2023-11-26,Beauty,Perfume,3,357.03,0.0,1071.09,0.0,1071.09,Cash on Delivery,In-Store,West
TXN000281,CUST0012,2024-03-08,Beauty,Lipstick,4,145.12,10.0,580.48,58.05,522.43,UPI,In-Store,West
TXN000282,CUST0248,2024-10-03,Electronics,Bluetooth Speaker,2,2790.2,15.0,5580.4,837.06,4743.34,Debit Card,In-Store,Central
TXN000283,CUST0476,2023-11-27,Sports,Yoga Mat,3,775.34,0.0,2326.02,232.6,2093.42,Debit Card,Online,East
TXN000284,CUST0025,2024-12-12,Electronics,Headphones,1,3784.77,0.0,3784.77,0.0,3784.77,Cash on Delivery,Online,West
TXN000285,CUST0347,2024-05-19,Sports,Water Bottle,1,2032.36,25.0,2032.36,508.09,1524.27,UPI,In-Store,East
TXN000286,CUST0532,2024-03-26,Sports,Cricket Bat,3,2988.48,10.0,8965.44,896.54,8068.9,Debit Card,In-Store,East
TXN000287,CUST0065,2024-10-21,Fashion,Cap,1,1720.06,25.0,1720.06,430.01,1290.05,UPI,Online,South
TXN000288,CUST0035,2024-09-07,Electronics,USB Cable,1,3046.41,20.0,3046.41,609.28,2437.13,UPI,Online,Central
TXN000289,CUST0532,2024-07-20,Beauty,Moisturizer,1,625.95,5.0,625.95,31.3,594.65,Credit Card,In-Store,East
TXN000290,CUST0757,2024-02-28,Beauty,Face Wash,1,850.02,15.0,850.02,127.5,722.52,Cash on Delivery,In-Store,Central
TXN000291,CUST0070,2024-08-30,Beauty,Perfume,1,522.58,15.0,522.58,78.39,444.19,Net Banking,Online,South
TXN000292,CUST0698,2024-10-22,Beauty,Shampoo,5,752.24,10.0,3761.2,376.12,3385.08,Net Banking,In-Store,West
TXN000293,CUST0770,2023-03-12,Electronics,Headphones,5,1687.5,25.0,8437.5,2109.38,6328.12,Cash on Delivery,Online,West
TXN000294,CUST0541,2024-12-26,Fashion,T-Shirt,2,611.5,0.0,1223.0,0.0,1223.0,Debit Card,Online,North
TXN000295,CUST0714,2024-03-17,Electronics,Power Bank,5,2639.29,5.0,13196.45,659.82,12536.63,Credit Card,Online,East
TXN000296,CUST0391,2024-08-16,Sports,Football,1,2410.34,0.0,2410.34,0.0,2410.34,UPI,Online,West
TXN000297,CUST0116,2023-11-22,Fashion,Jacket,5,1113.84,20.0,5569.2,1113.84,4455.36,Debit Card,Online,East
TXN000298,CUST0688,2024-11-15,Electronics,Headphones,4,525.28,0.0,2101.12,0.0,2101.12,Debit Card,Online,Central
TXN000299,CUST0530,2023-04-06,Groceries,Tea 250g,1,149.0,10.0,149.0,14.9,134.1,UPI,In-Store,South
TXN000300,CUST0002,2024-08-10,Fashion,Jeans,2,1466.44,25.0,2932.88,733.22,2199.66,Debit Card,In-Store,South
TXN000301,CUST0051,2023-04-20,Electronics,Smartwatch,3,2898.35,10.0,8695.05,869.5,7825.55,Debit Card,In-Store,East
TXN000302,CUST0241,2024-03-15,Groceries,Tea 250g,1,482.02,0.0,482.02,0.0,482.02,Debit Card,In-Store,North
TXN000303,CUST0500,2024-09-05,Home & Kitchen,Curtains,4,1274.76,5.0,5099.04,254.95,4844.09,Net Banking,Online,East
TXN000304,CUST0070,2023-12-19,Groceries,Tea 250g,4,147.93,5.0,591.72,29.59,562.13,UPI,In-Store,South
TXN000305,CUST0192,2024-04-01,Fashion,T-Shirt,3,431.23,5.0,1293.69,64.68,1229.01,UPI,Online,Central
TXN000306,CUST0584,2024-07-16,Sports,Water Bottle,2,1637.04,25.0,3274.08,818.52,2455.56,Net Banking,In-Store,North
TXN000307,CUST0012,2024-11-06,Beauty,Shampoo,1,1120.23,20.0,1120.23,224.05,896.18,Credit Card,Online,West
TXN000308,CUST0796,2024-09-08,Sports,Water Bottle,2,1439.46,0.0,2878.92,0.0,2878.92,Cash on Delivery,Online,North
TXN000309,CUST0532,2024-09-07,Beauty,Shampoo,4,199.8,0.0,799.2,0.0,799.2,Net Banking,In-Store,East
TXN000310,CUST0575,2024-10-18,Sports,Football,4,1937.82,15.0,7751.28,1162.69,6588.59,Cash on Delivery,Online,East
TXN000311,CUST0262,2024-09-03,Home & Kitchen,Storage Box,1,2799.38,15.0,2799.38,419.91,2379.47,Credit Card,Online,West
TXN000312,CUST0357,2024-10-08,Beauty,Moisturizer,2,875.36,15.0,1750.72,262.61,1488.11,Debit Card,Online,East
TXN000313,CUST0532,2024-12-06,Sports,Water Bottle,5,2709.11,20.0,13545.55,2709.11,10836.44,UPI,Online,East
TXN000314,CUST0056,2024-06-30,Home & Kitchen,Curtains,3,604.94,25.0,1814.82,453.7,1361.12,Cash on Delivery,In-Store,South
TXN000315,CUST0607,2024-02-26,Sports,Yoga Mat,1,2881.03,0.0,2881.03,0.0,2881.03,Debit Card,In-Store,East
TXN000316,CUST0108,2024-09-14,Fashion,Jacket,2,749.36,25.0,1498.72,374.68,1124.04,UPI,In-Store,North
TXN000317,CUST0402,2024-09-26,Sports,Yoga Mat,4,1987.32,15.0,7949.28,1192.39,6756.89,UPI,In-Store,East
TXN000318,CUST0500,2024-11-20,Sports,Water Bottle,3,639.45,5.0,1918.35,95.92,1822.43,Net Banking,In-Store,East
TXN000319,CUST0775,2024-12-27,Electronics,Smartwatch,2,1735.92,0.0,3471.84,0.0,3471.84,Debit Card,Online,South
TXN000320,CUST0114,2024-08-07,Home & Kitchen,Storage Box,3,808.84,0.0,2426.52,0.0,2426.52,UPI,In-Store,North
TXN000321,CUST0474,2023-11-16,Fashion,Cap,3,2324.95,0.0,6974.85,0.0,6974.85,Credit Card,In-Store,West
TXN000322,CUST0532,2024-09-03,Home & Kitchen,Curtains,4,2688.73,15.0,10754.92,1613.24,9141.68,Credit Card,In-Store,East
TXN000323,CUST0708,2024-11-01,Fashion,Cap,5,354.55,5.0,1772.75,88.64,1684.11,Cash on Delivery,Online,South
TXN000324,CUST0581,2024-10-12,Home & Kitchen,Cookware Set,2,1670.01,25.0,3340.02,835.0,2505.02,UPI,Online,Central
TXN000325,CUST0716,2023-12-11,Home & Kitchen,Curtains,4,1419.78,0.0,5679.12,0.0,5679.12,Debit Card,In-Store,North
TXN000326,CUST0541,2024-12-20,Beauty,Lipstick,5,566.22,0.0,2831.1,0.0,2831.1,Debit Card,Online,North
TXN000327,CUST0267,2024-03-27,Groceries,Snacks Pack,4,275.2,0.0,1100.8,0.0,1100.8,Cash on Delivery,In-Store,West
TXN000328,CUST0532,2024-12-17,Fashion,Jeans,3,1139.89,25.0,3419.67,854.92,2564.75,Cash on Delivery,In-Store,East
TXN000329,CUST0215,2024-12-07,Electronics,Smartwatch,4,1419.37,0.0,5677.48,0.0,5677.48,Net Banking,Online,West
TXN000330,CUST0034,2024-07-14,Home & Kitchen,Curtains,4,2660.37,0.0,10641.48,0.0,10641.48,UPI,Online,Central
TXN000331,CUST0662,2024-06-17,Fashion,Cap,4,1003.3,15.0,4013.2,601.98,3411.22,Credit Card,In-Store,East
TXN000332,CUST0262,2024-12-14,Sports,Yoga Mat,3,1699.58,10.0,5098.74,509.87,4588.87,UPI,In-Store,West
TXN000333,CUST0089,2024-10-26,Groceries,Snacks Pack,2,316.69,0.0,633.38,0.0,633.38,Debit Card,Online,South
TXN000334,CUST0447,2024-06-21,Fashion,Cap,1,2129.12,20.0,2129.12,425.82,1703.3,Net Banking,Online,East
TXN000335,CUST0114,2024-10-12,Fashion,T-Shirt,3,985.46,0.0,2956.38,0.0,2956.38,UPI,Online,North
TXN000336,CUST0542,2024-10-03,Electronics,Smartwatch,4,950.5,0.0,3802.0,0.0,3802.0,Credit Card,Online,Central
TXN000337,CUST0576,2024-04-23,Beauty,Face Wash,1,752.49,0.0,752.49,0.0,752.49,UPI,Online,West
TXN000338,CUST0554,2024-03-22,Electronics,USB Cable,3,1218.9,15.0,3656.7,548.5,3108.2,UPI,Online,South
TXN000339,CUST0675,2024-02-08,Sports,Water Bottle,2,768.44,10.0,1536.88,153.69,1383.19,Unknown,Online,Central
TXN000340,CUST0778,2023-08-20,Electronics,Smartwatch,1,3721.67,0.0,3721.67,0.0,3721.67,UPI,In-Store,West
TXN000341,CUST0391,2023-10-28,Groceries,Cooking Oil 1L,3,335.85,10.0,1007.55,100.75,906.8,Cash on Delivery,Online,West
TXN000342,CUST0071,2024-11-04,Beauty,Face Wash,4,855.75,10.0,3423.0,342.3,3080.7,Net Banking,Online,West
TXN000343,CUST0676,2024-03-28,Beauty,Perfume,1,215.69,0.0,215.69,0.0,215.69,Debit Card,In-Store,West
TXN000344,CUST0368,2024-11-08,Groceries,Rice 5kg,4,159.5,0.0,638.0,0.0,638.0,Debit Card,In-Store,Central
TXN000345,CUST0533,2024-09-15,Home & Kitchen,Storage Box,4,2843.25,25.0,11373.0,2843.25,8529.75,Cash on Delivery,In-Store,Central
TXN000346,CUST0140,2024-06-14,Beauty,Face Wash,1,1136.64,25.0,1136.64,284.16,852.48,Credit Card,Online,South
TXN000347,CUST0356,2024-04-10,Sports,Cricket Bat,4,2337.58,5.0,9350.32,467.52,8882.8,UPI,In-Store,East
TXN000348,CUST0442,2024-04-30,Home & Kitchen,Storage Box,1,2003.85,20.0,2003.85,400.77,1603.08,Net Banking,In-Store,West
TXN000349,CUST0672,2023-11-09,Beauty,Lipstick,4,957.32,0.0,3829.28,0.0,3829.28,UPI,In-Store,East
TXN000350,CUST0442,2024-04-08,Electronics,USB Cable,5,2862.59,0.0,14312.95,0.0,14312.95,Net Banking,In-Store,West
TXN000351,CUST0446,2024-10-24,Beauty,Moisturizer,3,167.57,15.0,502.71,75.41,427.3,Cash on Delivery,Online,East
TXN000352,CUST0569,2024-10-11,Sports,Cricket Bat,2,846.05,0.0,1692.1,169.21,1522.89,Cash on Delivery,Online,West
TXN000353,CUST0718,2023-08-26,Electronics,Bluetooth Speaker,5,900.65,20.0,4503.25,900.65,3602.6,UPI,Online,South
TXN000354,CUST0532,2024-11-09,Groceries,Rice 5kg,2,494.58,15.0,989.16,148.37,840.79,Net Banking,In-Store,East
TXN000355,CUST0155,2024-02-27,Home & Kitchen,LED Lamp,2,2296.97,10.0,4593.94,459.39,4134.55,UPI,Online,East
TXN000356,CUST0262,2024-09-20,Groceries,Tea 250g,3,368.01,0.0,1104.03,0.0,1104.03,Cash on Delivery,In-Store,West
TXN000357,CUST0391,2024-06-06,Home & Kitchen,Mixer Grinder,4,2853.62,10.0,11414.48,1141.45,10273.03,Cash on Delivery,In-Store,West
TXN000358,CUST0532,2024-05-27,Groceries,Cooking Oil 1L,4,324.56,10.0,1298.24,129.82,1168.42,Cash on Delivery,In-Store,East
TXN000359,CUST0738,2023-09-11,Sports,Yoga Mat,4,1005.79,20.0,4023.16,804.63,3218.53,UPI,Online,Central
TXN000360,CUST0523,2024-09-26,Beauty,Perfume,2,761.36,0.0,1522.72,0.0,1522.72,Debit Card,In-Store,East
TXN000361,CUST0416,2023-07-26,Groceries,Tea 250g,3,66.03,0.0,198.09,0.0,198.09,Credit Card,In-Store,West
TXN000362,CUST0582,2024-12-22,Electronics,Headphones,1,1598.67,20.0,1598.67,319.73,1278.94,Debit Card,Online,West
TXN000363,CUST0108,2024-06-05,Sports,Water Bottle,1,867.65,5.0,867.65,43.38,824.27,Cash on Delivery,Online,North
TXN000364,CUST0576,2024-07-11,Home & Kitchen,LED Lamp,1,2859.28,0.0,2859.28,0.0,2859.28,Debit Card,In-Store,West
TXN000365,CUST0399,2024-10-04,Home & Kitchen,Storage Box,2,2508.74,10.0,5017.48,501.75,4515.73,Debit Card,In-Store,West
TXN000366,CUST0429,2024-12-12,Home & Kitchen,LED Lamp,2,2199.19,10.0,4398.38,439.84,3958.54,Cash on Delivery,In-Store,Central
TXN000367,CUST0273,2024-04-02,Sports,Cricket Bat,4,172.42,10.0,689.68,68.97,620.71,UPI,Online,East
TXN000368,CUST0741,2024-07-05,Fashion,Sneakers,4,2258.54,0.0,9034.16,0.0,9034.16,UPI,Online,East
TXN000369,CUST0634,2024-10-31,Beauty,Lipstick,2,564.6,10.0,1129.2,112.92,1016.28,Cash on Delivery,Online,West
TXN000370,CUST0315,2024-08-28,Groceries,Detergent,2,402.88,0.0,805.76,0.0,805.76,Net Banking,Online,South
TXN000371,CUST0521,2024-09-21,Home & Kitchen,Storage Box,5,1904.01,20.0,9520.05,1904.01,7616.04,UPI,In-Store,Central
TXN000372,CUST0436,2024-05-14,Sports,Dumbbells,2,1331.31,20.0,2662.62,532.52,2130.1,Net Banking,Online,West
TXN000373,CUST0019,2024-12-10,Electronics,USB Cable,2,2764.87,0.0,5529.74,0.0,5529.74,Net Banking,In-Store,South
TXN000374,CUST0507,2024-06-18,Fashion,T-Shirt,4,674.27,25.0,2697.08,674.27,2022.81,Credit Card,Online,North
TXN000375,CUST0533,2024-05-01,Fashion,Sneakers,3,1387.17,5.0,4161.51,208.08,3953.43,Net Banking,Online,Central
TXN000376,CUST0379,2024-08-01,Fashion,T-Shirt,4,875.96,0.0,3503.84,0.0,3503.84,Credit Card,In-Store,North
TXN000377,CUST0127,2024-04-23,Home & Kitchen,Curtains,1,2537.9,0.0,2537.9,0.0,2537.9,UPI,Online,South
TXN000378,CUST0424,2024-10-26,Home & Kitchen,Storage Box,5,2174.17,20.0,10870.85,2174.17,8696.68,UPI,In-Store,West
TXN000379,CUST0532,2024-09-22,Fashion,Cap,1,694.62,15.0,694.62,104.19,590.43,Cash on Delivery,In-Store,East
TXN000380,CUST0137,2024-10-05,Electronics,Bluetooth Speaker,3,654.57,10.0,1963.71,196.37,1767.34,Cash on Delivery,In-Store,West
TXN000381,CUST0462,2024-06-05,Beauty,Shampoo,4,266.39,0.0,1065.56,0.0,1065.56,Debit Card,Online,East
TXN000382,CUST0052,2024-05-20,Fashion,T-Shirt,4,659.82,15.0,2639.28,395.89,2243.39,Cash on Delivery,In-Store,North
TXN000383,CUST0412,2024-04-22,Electronics,Smartwatch,3,932.79,5.0,2798.37,139.92,2658.45,Cash on Delivery,Online,North
TXN000384,CUST0468,2024-12-04,Groceries,Cooking Oil 1L,1,538.05,20.0,538.05,107.61,430.44,UPI,Online,South
TXN000385,CUST0656,2024-12-16,Fashion,T-Shirt,1,2127.54,0.0,2127.54,319.13,1808.41,Credit Card,In-Store,Central
TXN000386,CUST0288,2024-05-05,Sports,Water Bottle,5,2269.83,20.0,11349.15,2269.83,9079.32,Credit Card,In-Store,East
TXN000387,CUST0242,2024-10-08,Fashion,Jacket,2,2175.16,0.0,4350.32,0.0,4350.32,UPI,In-Store,South
TXN000388,CUST0610,2023-06-22,Sports,Cricket Bat,4,719.63,20.0,2878.52,575.7,2302.82,Net Banking,In-Store,East
TXN000389,CUST0482,2024-07-30,Beauty,Face Wash,3,577.52,25.0,1732.56,433.14,1299.42,Debit Card,Online,West
TXN000390,CUST0735,2024-05-02,Groceries,Detergent,3,215.22,5.0,645.66,32.28,613.38,Cash on Delivery,In-Store,East
TXN000391,CUST0262,2024-12-26,Electronics,USB Cable,5,767.86,10.0,3839.3,383.93,3455.37,UPI,In-Store,West
TXN000392,CUST0500,2024-09-17,Groceries,Rice 5kg,3,266.13,15.0,798.39,119.76,678.63,Cash on Delivery,In-Store,East
TXN000393,CUST0556,2024-09-16,Beauty,Moisturizer,5,991.01,10.0,4955.05,495.5,4459.55,Credit Card,In-Store,North
TXN000394,CUST0472,2024-01-04,Electronics,Power Bank,5,908.37,25.0,4541.85,1135.46,3406.39,UPI,In-Store,South
TXN000395,CUST0532,2024-06-24,Sports,Football,2,2133.69,0.0,4267.38,0.0,4267.38,Debit Card,In-Store,East
TXN000396,CUST0532,2024-06-27,Sports,Dumbbells,4,1470.76,20.0,5883.04,1176.61,4706.43,Credit Card,Online,East
TXN000397,CUST0155,2023-05-27,Fashion,Jacket,4,1337.28,0.0,5349.12,0.0,5349.12,UPI,Online,East
TXN000398,CUST0095,2024-10-23,Sports,Football,4,978.71,20.0,3914.84,782.97,3131.87,Net Banking,In-Store,North
TXN000399,CUST0223,2024-12-29,Electronics,USB Cable,1,566.57,25.0,566.57,141.64,424.93,Cash on Delivery,In-Store,South
TXN000400,CUST0406,2024-09-05,Beauty,Face Wash,3,581.92,25.0,1745.76,436.44,1309.32,Debit Card,In-Store,Central
TXN000401,CUST0533,2024-09-10,Beauty,Lipstick,5,975.57,5.0,4877.85,243.89,4633.96,UPI,Online,Central
TXN000402,CUST0532,2024-08-26,Fashion,Jeans,2,1632.65,0.0,3265.3,0.0,3265.3,Credit Card,In-Store,East
TXN000403,CUST0689,2024-07-02,Home & Kitchen,Cookware Set,2,1861.48,0.0,3722.96,0.0,3722.96,Cash on Delivery,Online,North
TXN000404,CUST0442,2023-11-21,Home & Kitchen,LED Lamp,5,2038.17,0.0,10190.85,0.0,10190.85,Unknown,In-Store,West
TXN000405,CUST0604,2024-02-10,Electronics,Headphones,2,3235.78,0.0,6471.56,0.0,6471.56,Debit Card,In-Store,East
TXN000406,CUST0147,2024-05-26,Home & Kitchen,Curtains,1,3072.63,5.0,3072.63,153.63,2919.0,Net Banking,In-Store,East
TXN000407,CUST0573,2024-07-29,Electronics,Smartwatch,4,3421.85,15.0,13687.4,2053.11,11634.29,Debit Card,Online,North
TXN000408,CUST0552,2024-08-28,Groceries,Tea 250g,5,543.94,15.0,2719.7,407.95,2311.75,Credit Card,In-Store,East
